variant,boundary,direction,kind,max,count_above_threshold,share_above_threshold,argmax_index,argmax_physical,value_at_argmax,quantiles_q50_q90_q95_q99,b_index,a_index,z_index,b,a,z,rate
H0_A20_BASE,upper_a,a_forward,requested_offending,2.765386056e-01,,,,,,,30,19,1,9.052631579e+00,1.000000000e+01,1.300000000e+00,2.765386056e-01
H0_A20_BASE,upper_a,a_forward,requested_offending,2.813867019e-01,,,,,,,31,19,0,9.421052632e+00,1.000000000e+01,8.000000000e-01,2.813867019e-01
H0_A20_BASE,upper_a,a_forward,requested_offending,2.709661747e-01,,,,,,,31,19,1,9.421052632e+00,1.000000000e+01,1.300000000e+00,2.709661747e-01
H0_A20_BASE,upper_a,a_forward,requested_offending,2.759893837e-01,,,,,,,32,19,0,9.789473684e+00,1.000000000e+01,8.000000000e-01,2.759893837e-01
H0_A20_BASE,upper_a,a_forward,requested_offending,2.652007959e-01,,,,,,,32,19,1,9.789473684e+00,1.000000000e+01,1.300000000e+00,2.652007959e-01
H0_A20_BASE,upper_a,a_forward,requested_offending,2.703583409e-01,,,,,,,33,19,0,1.015789474e+01,1.000000000e+01,8.000000000e-01,2.703583409e-01
H0_A20_BASE,upper_a,a_forward,requested_offending,2.592868867e-01,,,,,,,33,19,1,1.015789474e+01,1.000000000e+01,1.300000000e+00,2.592868867e-01
H0_A20_BASE,upper_a,a_forward,requested_offending,2.645413874e-01,,,,,,,34,19,0,1.052631579e+01,1.000000000e+01,8.000000000e-01,2.645413874e-01
H0_A20_BASE,upper_a,a_forward,requested_offending,2.532655457e-01,,,,,,,34,19,1,1.052631579e+01,1.000000000e+01,1.300000000e+00,2.532655457e-01
H0_A20_BASE,upper_a,a_forward,requested_offending,2.585828323e-01,,,,,,,35,19,0,1.089473684e+01,1.000000000e+01,8.000000000e-01,2.585828323e-01
H0_A20_BASE,upper_a,a_forward,requested_offending,2.471746309e-01,,,,,,,35,19,1,1.089473684e+01,1.000000000e+01,1.300000000e+00,2.471746309e-01
H0_A20_BASE,upper_a,a_forward,requested_offending,2.525235937e-01,,,,,,,36,19,0,1.126315789e+01,1.000000000e+01,8.000000000e-01,2.525235937e-01
H0_A20_BASE,upper_a,a_forward,requested_offending,2.410488259e-01,,,,,,,36,19,1,1.126315789e+01,1.000000000e+01,1.300000000e+00,2.410488259e-01
H0_A20_BASE,upper_a,a_forward,requested_offending,2.464012874e-01,,,,,,,37,19,0,1.163157895e+01,1.000000000e+01,8.000000000e-01,2.464012874e-01
H0_A20_BASE,upper_a,a_forward,requested_offending,2.349197029e-01,,,,,,,37,19,1,1.163157895e+01,1.000000000e+01,1.300000000e+00,2.349197029e-01
H0_A20_BASE,upper_a,a_forward,requested_offending,2.402503032e-01,,,,,,,38,19,0,1.200000000e+01,1.000000000e+01,8.000000000e-01,2.402503032e-01
H0_A20_BASE,upper_a,a_forward,requested_offending,2.288157892e-01,,,,,,,38,19,1,1.200000000e+01,1.000000000e+01,1.300000000e+00,2.288157892e-01
H0_A20_BASE,upper_a,a_forward,requested_offending,2.341018766e-01,,,,,,,39,19,0,1.236842105e+01,1.000000000e+01,8.000000000e-01,2.341018766e-01
H0_A20_BASE,upper_a,a_forward,requested_offending,2.227626413e-01,,,,,,,39,19,1,1.236842105e+01,1.000000000e+01,1.300000000e+00,2.227626413e-01
H0_A20_BASE,upper_a,a_forward,requested_offending,2.279841644e-01,,,,,,,40,19,0,1.273684211e+01,1.000000000e+01,8.000000000e-01,2.279841644e-01
H0_A20_BASE,upper_a,a_forward,requested_offending,2.167829297e-01,,,,,,,40,19,1,1.273684211e+01,1.000000000e+01,1.300000000e+00,2.167829297e-01
H0_A20_BASE,upper_a,a_forward,requested_offending,2.219223252e-01,,,,,,,41,19,0,1.310526316e+01,1.000000000e+01,8.000000000e-01,2.219223252e-01
H0_A20_BASE,upper_a,a_forward,requested_offending,2.108965312e-01,,,,,,,41,19,1,1.310526316e+01,1.000000000e+01,1.300000000e+00,2.108965312e-01
H0_A20_BASE,upper_a,a_forward,requested_offending,2.159386077e-01,,,,,,,42,19,0,1.347368421e+01,1.000000000e+01,8.000000000e-01,2.159386077e-01
H0_A20_BASE,upper_a,a_forward,requested_offending,2.051206256e-01,,,,,,,42,19,1,1.347368421e+01,1.000000000e+01,1.300000000e+00,2.051206256e-01
H0_A20_BASE,upper_a,a_forward,requested_offending,2.100524420e-01,,,,,,,43,19,0,1.384210526e+01,1.000000000e+01,8.000000000e-01,2.100524420e-01
H0_A20_BASE,upper_a,a_forward,requested_offending,1.994697832e-01,,,,,,,43,19,1,1.384210526e+01,1.000000000e+01,1.300000000e+00,1.994697832e-01
H0_A20_BASE,upper_a,a_forward,requested_offending,2.042805231e-01,,,,,,,44,19,0,1.421052632e+01,1.000000000e+01,8.000000000e-01,2.042805231e-01
H0_A20_BASE,upper_a,a_forward,requested_offending,1.939560178e-01,,,,,,,44,19,1,1.421052632e+01,1.000000000e+01,1.300000000e+00,1.939560178e-01
H0_A20_BASE,upper_a,a_forward,requested_offending,1.986368647e-01,,,,,,,45,19,0,1.457894737e+01,1.000000000e+01,8.000000000e-01,1.986368647e-01
H0_A20_BASE,upper_a,a_forward,requested_offending,1.885887524e-01,,,,,,,45,19,1,1.457894737e+01,1.000000000e+01,1.300000000e+00,1.885887524e-01
H0_A20_BASE,upper_a,a_forward,requested_offending,1.931327727e-01,,,,,,,46,19,0,1.494736842e+01,1.000000000e+01,8.000000000e-01,1.931327727e-01
H0_A20_BASE,upper_a,a_forward,requested_offending,1.833745893e-01,,,,,,,46,19,1,1.494736842e+01,1.000000000e+01,1.300000000e+00,1.833745893e-01
H0_A20_BASE,upper_a,a_forward,requested_offending,1.877766394e-01,,,,,,,47,19,0,1.531578947e+01,1.000000000e+01,8.000000000e-01,1.877766394e-01
H0_A20_BASE,upper_a,a_forward,requested_offending,1.783166628e-01,,,,,,,47,19,1,1.531578947e+01,1.000000000e+01,1.300000000e+00,1.783166628e-01
H0_A20_BASE,upper_a,a_forward,requested_offending,1.825733514e-01,,,,,,,48,19,0,1.568421053e+01,1.000000000e+01,8.000000000e-01,1.825733514e-01
H0_A20_BASE,upper_a,a_forward,requested_offending,1.734131184e-01,,,,,,,48,19,1,1.568421053e+01,1.000000000e+01,1.300000000e+00,1.734131184e-01
H0_A20_BASE,upper_a,a_forward,requested_offending,1.775228849e-01,,,,,,,49,19,0,1.605263158e+01,1.000000000e+01,8.000000000e-01,1.775228849e-01
H0_A20_BASE,upper_a,a_forward,requested_offending,1.686537742e-01,,,,,,,49,19,1,1.605263158e+01,1.000000000e+01,1.300000000e+00,1.686537742e-01
H0_A20_BASE,upper_a,a_forward,requested_offending,1.726172078e-01,,,,,,,50,19,0,1.642105263e+01,1.000000000e+01,8.000000000e-01,1.726172078e-01
H0_A20_BASE,upper_a,a_forward,requested_offending,1.640130249e-01,,,,,,,50,19,1,1.642105263e+01,1.000000000e+01,1.300000000e+00,1.640130249e-01
H0_A20_BASE,upper_a,a_forward,requested_offending,1.678336658e-01,,,,,,,51,19,0,1.678947368e+01,1.000000000e+01,8.000000000e-01,1.678336658e-01
H0_A20_BASE,upper_a,a_forward,requested_offending,1.594350065e-01,,,,,,,51,19,1,1.678947368e+01,1.000000000e+01,1.300000000e+00,1.594350065e-01
H0_A20_BASE,upper_a,a_forward,requested_offending,1.631210600e-01,,,,,,,52,19,0,1.715789474e+01,1.000000000e+01,8.000000000e-01,1.631210600e-01
H0_A20_BASE,upper_a,a_forward,requested_offending,1.548029105e-01,,,,,,,52,19,1,1.715789474e+01,1.000000000e+01,1.300000000e+00,1.548029105e-01
H0_A20_BASE,upper_a,a_forward,requested_offending,1.583703903e-01,,,,,,,53,19,0,1.752631579e+01,1.000000000e+01,8.000000000e-01,1.583703903e-01
H0_A20_BASE,upper_a,a_forward,requested_offending,1.498761853e-01,,,,,,,53,19,1,1.752631579e+01,1.000000000e+01,1.300000000e+00,1.498761853e-01
H0_A20_BASE,upper_a,a_forward,requested_offending,1.533524901e-01,,,,,,,54,19,0,1.789473684e+01,1.000000000e+01,8.000000000e-01,1.533524901e-01
H0_A20_BASE,upper_a,a_forward,requested_offending,1.441640461e-01,,,,,,,54,19,1,1.789473684e+01,1.000000000e+01,1.300000000e+00,1.441640461e-01
H0_A20_BASE,upper_a,a_forward,requested_offending,1.475789427e-01,,,,,,,55,19,0,1.826315789e+01,1.000000000e+01,8.000000000e-01,1.475789427e-01
H0_A20_BASE,upper_a,a_forward,requested_offending,1.366782822e-01,,,,,,,55,19,1,1.826315789e+01,1.000000000e+01,1.300000000e+00,1.366782822e-01
H0_A20_BASE,upper_a,a_forward,requested_offending,1.399592878e-01,,,,,,,56,19,0,1.863157895e+01,1.000000000e+01,8.000000000e-01,1.399592878e-01
H0_A20_BASE,upper_a,a_forward,requested_offending,1.254800996e-01,,,,,,,56,19,1,1.863157895e+01,1.000000000e+01,1.300000000e+00,1.254800996e-01
H0_A20_BASE,upper_a,a_forward,requested_offending,1.278117117e-01,,,,,,,57,19,0,1.900000000e+01,1.000000000e+01,8.000000000e-01,1.278117117e-01
H0_A20_BASE,upper_a,a_forward,requested_offending,1.069659496e-01,,,,,,,57,19,1,1.900000000e+01,1.000000000e+01,1.300000000e+00,1.069659496e-01
H0_A20_BASE,upper_a,a_forward,requested_offending,1.035790954e-01,,,,,,,58,19,0,1.936842105e+01,1.000000000e+01,8.000000000e-01,1.035790954e-01
H0_A20_BASE,upper_a,a_forward,requested_offending,7.518195558e-02,,,,,,,58,19,1,1.936842105e+01,1.000000000e+01,1.300000000e+00,7.518195558e-02
H0_A20_BASE,upper_a,a_forward,requested_offending,4.435779913e-02,,,,,,,59,19,0,1.973684211e+01,1.000000000e+01,8.000000000e-01,4.435779913e-02
H0_A20_BASE,upper_a,a_forward,requested_offending,2.288176893e-02,,,,,,,59,19,1,1.973684211e+01,1.000000000e+01,1.300000000e+00,2.288176893e-02
H1_A39_FINE,upper_a,a_forward,raw,0.000000000e+00,0,0.000000000e+00,"(0, 38, 0)","(-2.0, 10.0, 0.8)",0.000000000e+00,NOT_APPLICABLE,,,,,,,
H1_A39_FINE,upper_a,a_forward,requested,0.000000000e+00,0,0.000000000e+00,"(0, 38, 0)","(-2.0, 10.0, 0.8)",0.000000000e+00,NOT_APPLICABLE,,,,,,,
H1_A39_FINE,lower_a,a_backward,raw,0.000000000e+00,0,0.000000000e+00,"(0, 0, 0)","(-2.0, 0.0, 0.8)",0.000000000e+00,NOT_APPLICABLE,,,,,,,
H1_A39_FINE,lower_a,a_backward,requested,0.000000000e+00,0,0.000000000e+00,"(0, 0, 0)","(-2.0, 0.0, 0.8)",0.000000000e+00,NOT_APPLICABLE,,,,,,,
H2_A77_FINER,upper_a,a_forward,raw,0.000000000e+00,0,0.000000000e+00,"(0, 76, 0)","(-2.0, 10.0, 0.8)",0.000000000e+00,NOT_APPLICABLE,,,,,,,
H2_A77_FINER,upper_a,a_forward,requested,0.000000000e+00,0,0.000000000e+00,"(0, 76, 0)","(-2.0, 10.0, 0.8)",0.000000000e+00,NOT_APPLICABLE,,,,,,,
H2_A77_FINER,lower_a,a_backward,raw,0.000000000e+00,0,0.000000000e+00,"(0, 0, 0)","(-2.0, 0.0, 0.8)",0.000000000e+00,NOT_APPLICABLE,,,,,,,
H2_A77_FINER,lower_a,a_backward,requested,0.000000000e+00,0,0.000000000e+00,"(0, 0, 0)","(-2.0, 0.0, 0.8)",0.000000000e+00,NOT_APPLICABLE,,,,,,,
H3_A153_FINEST,upper_a,a_forward,raw,0.000000000e+00,0,0.000000000e+00,"(0, 152, 0)","(-2.0, 10.0, 0.8)",0.000000000e+00,NOT_APPLICABLE,,,,,,,
H3_A153_FINEST,upper_a,a_forward,requested,0.000000000e+00,0,0.000000000e+00,"(0, 152, 0)","(-2.0, 10.0, 0.8)",0.000000000e+00,NOT_APPLICABLE,,,,,,,
H3_A153_FINEST,lower_a,a_backward,raw,0.000000000e+00,0,0.000000000e+00,"(0, 0, 0)","(-2.0, 0.0, 0.8)",0.000000000e+00,NOT_APPLICABLE,,,,,,,
H3_A153_FINEST,lower_a,a_backward,requested,0.000000000e+00,0,0.000000000e+00,"(0, 0, 0)","(-2.0, 0.0, 0.8)",0.000000000e+00,NOT_APPLICABLE,,,,,,,
H4_B119_A39,upper_a,a_forward,raw,0.000000000e+00,0,0.000000000e+00,"(0, 38, 0)","(-2.0, 10.0, 0.8)",0.000000000e+00,NOT_APPLICABLE,,,,,,,
H4_B119_A39,upper_a,a_forward,requested,0.000000000e+00,0,0.000000000e+00,"(0, 38, 0)","(-2.0, 10.0, 0.8)",0.000000000e+00,NOT_APPLICABLE,,,,,,,
H4_B119_A39,lower_a,a_backward,raw,0.000000000e+00,0,0.000000000e+00,"(0, 0, 0)","(-2.0, 0.0, 0.8)",0.000000000e+00,NOT_APPLICABLE,,,,,,,
H4_B119_A39,lower_a,a_backward,requested,0.000000000e+00,0,0.000000000e+00,"(0, 0, 0)","(-2.0, 0.0, 0.8)",0.000000000e+00,NOT_APPLICABLE,,,,,,,
H5_B119_A77,upper_a,a_forward,raw,0.000000000e+00,0,0.000000000e+00,"(0, 76, 0)","(-2.0, 10.0, 0.8)",0.000000000e+00,NOT_APPLICABLE,,,,,,,
H5_B119_A77,upper_a,a_forward,requested,0.000000000e+00,0,0.000000000e+00,"(0, 76, 0)","(-2.0, 10.0, 0.8)",0.000000000e+00,NOT_APPLICABLE,,,,,,,
H5_B119_A77,lower_a,a_backward,raw,0.000000000e+00,0,0.000000000e+00,"(0, 0, 0)","(-2.0, 0.0, 0.8)",0.000000000e+00,NOT_APPLICABLE,,,,,,,
H5_B119_A77,lower_a,a_backward,requested,0.000000000e+00,0,0.000000000e+00,"(0, 0, 0)","(-2.0, 0.0, 0.8)",0.000000000e+00,NOT_APPLICABLE,,,,,,,
