run,amplitude,horizon,k,t,epsilon_i,w,N,Y,pi,r,i,tr,Pi,AC,A_hh,N_hh,C,R_asset,R_labor,R_goods,R_nkpc,R_fisher,R_taylor,R_fiscal,R_profits,R_wealth,mass_error,min_mass,neg_count,nan_count,hjb_residual,labor_kkt,cfoc
amp0.0_T12.0,0.0,12.0,93,4.65,0.0,0.8333333384522711,1.0656334505283662,1.0656334505283662,2.164958836652812e-10,0.007370613991918139,0.007370614208414022,0.05949804221510106,0.17760556963314977,2.4973369081682778e-18,10.0000000000009,1.0656334505283678,1.0656334505299863,9.00612917575927e-13,1.5543122344752192e-15,-1.6200399348699366e-12,-3.101927297073854e-25,0.0,0.0,0.0,0.0,-5.684778889323634e-15,6.661338147750939e-16,0.0,0,0,9.094947017729282e-13,2.4980018054066022e-15,2.220446049250313e-16
amp0.0_T12.0,0.0,12.0,94,4.7,0.0,0.8333333384434007,1.065633450526607,1.065633450526607,2.0124731845265923e-10,0.007370613984293856,0.007370614185541175,0.05949804228970612,0.1776055696423091,2.1579334821886055e-18,10.000000000000863,1.0656334505266143,1.0656334505260412,8.633094239485217e-13,7.327471962526033e-15,5.657674954154976e-13,-1.550963648536927e-25,0.0,0.0,0.0,0.0,-7.651161268200575e-16,4.440892098500626e-16,0.0,0,0,9.094947017729282e-13,2.4424906541753444e-15,2.220446049250313e-16
amp0.0_T12.0,0.0,12.0,95,4.75,0.0,0.8333333384306395,1.0656334505203335,1.0656334505203335,1.860177400041305e-10,0.007370613976679066,0.007370614162696807,0.059498042363030024,0.1776055696548623,1.8436843802359654e-18,10.000000000000934,1.0656334505203546,1.065633450521878,9.343636975245317e-13,2.1094237467877974e-14,-1.544544115542898e-12,-1.550963648536927e-25,0.0,0.0,0.0,0.0,-1.3284663702906792e-14,4.440892098500626e-16,0.0,0,0,1.3642420526593924e-12,2.4424906541753444e-15,2.220446049250313e-16
amp0.0_T12.0,0.0,12.0,96,4.800000000000001,0.0,0.8333333384193583,1.0656334505164347,1.0656334505164347,1.7081883047591337e-10,0.007370613969079612,0.007370614139898443,0.059498042436733956,0.1776055696662341,1.5547098039428504e-18,10.000000000000899,1.0656334505164318,1.0656334505175105,8.988365607365267e-13,-2.886579864025407e-15,-1.0758076655715806e-12,-2.0679515313825692e-25,0.0,0.0,0.0,0.0,-1.4185045750037226e-14,4.440892098500626e-16,0.0,0,0,9.094947017729282e-13,2.55351295663786e-15,2.220446049250313e-16
amp0.0_T12.0,0.0,12.0,97,4.8500000000000005,0.0,0.833333338406641,1.0656334505111114,1.0656334505111114,1.5564616508752559e-10,0.007370613961493279,0.007370614117139444,0.05949804250989908,0.17760556967889884,1.290787343630194e-18,10.000000000000885,1.0656334505111291,1.0656334505129312,8.846257060213247e-13,1.7763568394002505e-14,-1.8198788727529003e-12,1.0339757656912846e-25,0.0,0.0,0.0,0.0,2.777431100391023e-14,4.440892098500626e-16,0.0,0,0,9.094947017729282e-13,2.4980018054066022e-15,2.220446049250313e-16
amp0.0_T12.0,0.0,12.0,98,4.9,0.0,0.8333333383956175,1.065633450508443,1.065633450508443,1.4050406518148414e-10,0.007370613953922229,0.007370614094426294,0.059498042583513974,0.17760556969020114,1.0518544014573566e-18,10.000000000000835,1.065633450508433,1.0656334505081493,8.348877145181177e-13,-9.992007221626409e-15,2.9376396046141496e-13,-3.101927297073854e-25,0.0,0.0,0.0,0.0,-1.2859526307902337e-14,6.661338147750939e-16,0.0,0,0,1.3642420526593924e-12,2.4424906541753444e-15,2.220446049250313e-16
amp0.0_T12.0,0.0,12.0,99,4.95,0.0,0.8333333383816394,1.0656334505024467,1.0656334505024467,1.2538746477179108e-10,0.007370613946363929,0.007370614071751394,0.05949804265611312,0.17760556970409735,8.376953250979521e-19,10.000000000000886,1.065633450502422,1.0656334505031522,8.86402062860725e-13,-2.4646951146678475e-14,-7.054365475421495e-13,-1.0339757656912846e-25,0.0,0.0,0.0,0.0,2.397570770196795e-14,6.661338147750939e-16,0.0,0,0,9.094947017729282e-13,2.4424906541753444e-15,2.220446049250313e-16
amp0.0_T12.0,0.0,12.0,100,5.0,0.0,0.8333333383683411,1.0656334504977365,1.0656334504977365,1.103052405178009e-10,0.007370613938822817,0.007370614049128058,0.05949804272880979,0.1776055697174833,6.482912214674406e-19,10.000000000000888,1.0656334504977258,1.0656334504979497,8.881784197001252e-13,-1.0658141036401503e-14,-2.131634690192515e-13,-2.0679515313825692e-25,0.0,0.0,0.0,0.0,8.998580791705843e-15,6.661338147750939e-16,0.0,0,0,1.3642420526593924e-12,2.4424906541753444e-15,2.220446049250313e-16
amp0.0_T12.0,0.0,12.0,101,5.050000000000001,0.0,0.8333333383535876,1.0656334504916278,1.0656334504916278,9.525536990585059e-11,0.007370613931297882,0.007370614026553252,0.059498042800937276,0.1776055697321871,4.83455811016358e-19,10.000000000000913,1.065633450491623,1.0656334504925367,9.130474154517287e-13,-4.884981308350689e-15,-9.088290514139641e-13,-1.0339757656912846e-25,0.0,0.0,0.0,0.0,-2.193683130838509e-14,4.440892098500626e-16,0.0,0,0,9.094947017729282e-13,2.275957200481571e-15,2.220446049250313e-16
amp0.0_T12.0,0.0,12.0,102,5.1000000000000005,0.0,0.83333333833837,1.0656334504853693,1.0656334504853693,8.024223495378324e-11,0.007370613923791314,0.007370614004033549,0.059498042872788176,0.17760556974736041,3.430708999622204e-19,10.0000000000009,1.0656334504853753,1.0656334504869158,9.00612917575927e-13,5.995204332975845e-15,-1.5465410163737431e-12,-2.5849394142282115e-25,0.0,0.0,0.0,0.0,-7.586821700702639e-15,6.661338147750939e-16,0.0,0,0,9.094947017729282e-13,2.4980018054066022e-15,2.220446049250313e-16
amp0.0_T12.0,0.0,12.0,103,5.15,0.0,0.8333333383246574,1.0656334504814995,1.0656334504814995,6.526724624910164e-11,0.00737061391630382,0.007370613981571066,0.059498042944987506,0.17760556976132802,2.2696998434761113e-19,10.000000000000856,1.0656334504814904,1.0656334504810927,8.562039965909207e-13,-9.103828801926284e-15,4.0678548925267303e-13,1.550963648536927e-25,0.0,0.0,0.0,0.0,-2.1909402070941086e-15,4.440892098500626e-16,0.0,0,0,9.094947017729282e-13,2.3314683517128287e-15,2.220446049250313e-16
amp0.0_T12.0,0.0,12.0,104,5.2,0.0,0.8333333383080246,1.0656334504743192,1.0656334504743192,5.032590780993297e-11,0.007370613908833151,0.007370613959159058,0.05949804301613801,0.1776055697778558,1.349463319902982e-19,10.000000000000908,1.0656334504743301,1.0656334504750564,9.07718344933528e-13,1.0880185641326534e-14,-7.371882232974359e-13,-1.0339757656912846e-25,0.0,0.0,0.0,0.0,-2.1931755653451007e-14,4.440892098500626e-16,0.0,0,0,9.094947017729282e-13,2.4980018054066022e-15,2.220446049250313e-16
amp0.0_T12.0,0.0,12.0,105,5.25,0.0,0.8333333382922433,1.0656334504686877,1.0656334504686877,3.542699712027497e-11,0.007370613901383695,0.007370613936810692,0.05949804308740607,0.1776055697937342,6.687234195540809e-20,10.0000000000009,1.065633450468698,1.065633450468817,9.00612917575927e-13,1.021405182655144e-14,-1.2923002693871017e-13,0.0,0.0,0.0,0.0,0.0,7.237919740477059e-14,6.661338147750939e-16,0.0,0,0,9.094947017729282e-13,2.6645352591003757e-15,2.220446049250313e-16
amp0.0_T12.0,0.0,12.0,106,5.300000000000001,0.0,0.8333333382743663,1.0656334504608436,1.0656334504608436,2.0567980770822746e-11,0.007370613893954187,0.007370613914522168,0.05949804315786307,0.17760556981147724,2.2540376408863896e-20,10.000000000000927,1.0656334504608396,1.0656334504623675,9.272582701669307e-13,-3.9968028886505635e-15,-1.5238921461408663e-12,0.0,0.0,0.0,0.0,0.0,-2.7320902091818644e-14,6.661338147750939e-16,0.0,0,0,9.094947017729282e-13,2.55351295663786e-15,2.220446049250313e-16
amp0.0_T12.0,0.0,12.0,107,5.3500000000000005,0.0,0.8333333382583515,1.065633450455776,1.065633450455776,5.755166012757154e-12,0.0073706138865477795,0.007370613892302946,0.059498043228733824,0.17760556982769848,1.7647921384490624e-21,10.000000000000878,1.0656334504557972,1.0656334504557172,8.775202786637237e-13,2.1094237467877974e-14,5.884181854034116e-14,-5.169878828456423e-26,0.0,0.0,0.0,0.0,-3.492693291222649e-14,4.440892098500626e-16,0.0,0,0,9.094947017729282e-13,2.4980018054066022e-15,2.220446049250313e-16
amp0.0_T12.0,0.0,12.0,108,5.4,0.0,0.8333333382404949,1.0656334504488192,1.0656334504488192,-9.017010917430632e-12,0.007370613879161691,0.00737061387014468,0.05949804329887082,0.17760556984556763,4.332145554878406e-21,10.000000000000906,1.065633450448848,1.0656334504488587,9.059419880941277e-13,2.886579864025407e-14,-3.952394400880113e-14,5.169878828456423e-26,0.0,0.0,0.0,0.0,1.2843533343666824e-14,6.661338147750939e-16,0.0,0,0,9.094947017729282e-13,2.275957200481571e-15,2.220446049250313e-16
amp0.0_T12.0,0.0,12.0,109,5.45,0.0,0.8333333382220331,1.0656334504415277,1.0656334504415277,-2.3743004120833112e-11,0.007370613871798695,0.007370613848055691,0.059498043368638315,0.17760556986402587,3.003649028793089e-20,10.00000000000093,1.0656334504415685,1.0656334504417946,9.308109838457312e-13,4.085620730620576e-14,-2.668976451563779e-13,5.169878828456423e-26,0.0,0.0,0.0,0.0,-2.633583250505865e-14,4.440892098500626e-16,0.0,0,0,9.094947017729282e-13,2.55351295663786e-15,2.220446049250313e-16
amp0.0_T12.0,0.0,12.0,110,5.5,0.0,0.8333333382030466,1.0656334504340308,1.0656334504340308,-3.8420974957874724e-11,0.007370613864459709,0.007370613826038735,0.059498043438056133,0.17760556988300913,7.865287668306495e-20,10.000000000000941,1.0656334504340599,1.065633450434526,9.414691248821327e-13,2.90878432451791e-14,-4.951595476356965e-13,-5.169878828456423e-26,0.0,0.0,0.0,0.0,5.90419549696539e-14,6.661338147750939e-16,0.0,0,0,9.094947017729282e-13,2.4424906541753444e-15,2.220446049250313e-16
amp0.0_T12.0,0.0,12.0,111,5.550000000000001,0.0,0.8333333381841337,1.0656334504270562,1.0656334504270562,-5.3049325010101076e-11,0.007370613857145535,0.00737061380409621,0.059498043507302936,0.17760556990200094,1.499469283622217e-19,10.000000000000943,1.0656334504270828,1.0656334504270548,9.43245481721533e-13,2.6645352591003757e-14,1.3321176826218256e-15,1.0339757656912846e-25,0.0,0.0,0.0,0.0,-5.269581438953414e-14,4.440892098500626e-16,0.0,0,0,1.3642420526593924e-12,2.4424906541753444e-15,2.220446049250313e-16
amp0.0_T12.0,0.0,12.0,112,5.6000000000000005,0.0,0.8333333381634125,1.0656334504182028,1.0656334504182028,-6.762825062354625e-11,0.007370613849856071,0.0073706137822278205,0.05949804357577872,0.17760556992260657,2.436880068549915e-19,10.000000000000963,1.0656334504182399,1.0656334504193765,9.627854069549358e-13,3.708144902248023e-14,-1.1737280253217223e-12,2.5849394142282115e-25,0.0,0.0,0.0,0.0,3.865466463290935e-14,4.440892098500626e-16,0.0,0,0,9.094947017729282e-13,2.4424906541753444e-15,2.220446049250313e-16
amp0.0_T12.0,0.0,12.0,113,5.65,0.0,0.8333333381435981,1.0656334504109644,1.0656334504109644,-8.215230209220332e-11,0.007370613842594046,0.007370613760441743,0.05949804364432695,0.17760556994251497,3.5959804721892724e-19,10.000000000000927,1.0656334504109877,1.0656334504114993,9.272582701669307e-13,2.3314683517128287e-14,-5.349058128624477e-13,1.0339757656912846e-25,0.0,0.0,0.0,0.0,-2.8795879451198705e-14,6.661338147750939e-16,0.0,0,0,1.3642420526593924e-12,2.4424906541753444e-15,2.220446049250313e-16
amp0.0_T12.0,0.0,12.0,114,5.7,0.0,0.83333333812382,1.065633450404184,1.065633450404184,-9.662417246949946e-11,0.007370613835358111,0.007370613738733938,0.059498043712677307,0.17760556996246113,4.974499870190745e-19,10.000000000000918,1.0656334504042169,1.0656334504034206,9.183764859699295e-13,3.2862601528904634e-14,7.633888542822706e-13,1.0339757656912846e-25,0.0,0.0,0.0,0.0,4.654349528371899e-14,4.440892098500626e-16,0.0,0,0,9.094947017729282e-13,2.7200464103316335e-15,2.220446049250313e-16
amp0.0_T12.0,0.0,12.0,115,5.75,0.0,0.8333333381012994,1.0656334503943499,1.0656334503943499,-1.1104394457776769e-10,0.007370613828148225,0.00737061371710428,0.05949804377994708,0.1776055699848209,6.570033898226209e-19,10.000000000000977,1.065633450394385,1.0656334503951346,9.769962616701378e-13,3.5083047578154947e-14,-7.847062908084505e-13,-5.169878828456423e-26,0.0,0.0,0.0,0.0,1.85226662800362e-14,4.440892098500626e-16,0.0,0,0,9.094947017729282e-13,2.4980018054066022e-15,2.220446049250313e-16
amp0.0_T12.0,0.0,12.0,116,5.800000000000001,0.0,0.8333333380803267,1.0656334503869254,1.0656334503869254,-1.2540336461606032e-10,0.007370613820968514,0.0073706136955651496,0.05949804384746375,0.17760557000593258,8.379077875481725e-19,10.000000000000956,1.0656334503869587,1.065633450386652,9.556799795973347e-13,3.3306690738754696e-14,2.73336070754926e-13,2.5849394142282115e-25,0.0,0.0,0.0,0.0,-4.867320301860325e-14,6.661338147750939e-16,0.0,0,0,1.3642420526593924e-12,2.6645352591003757e-15,2.220446049250313e-16
amp0.0_T12.0,0.0,12.0,117,5.8500000000000005,0.0,0.8333333380567042,1.065633450376551,1.065633450376551,-1.3970704636023203e-10,0.007370613813816674,0.007370613674109627,0.05949804391390942,0.1776055700293765,1.0399548173286818e-18,10.000000000000982,1.0656334503765874,1.0656334503779634,9.823253321883385e-13,3.6415315207705135e-14,-1.4124267718829415e-12,2.0679515313825692e-25,0.0,0.0,0.0,0.0,2.4983791633089847e-14,6.661338147750939e-16,0.0,0,0,9.094947017729282e-13,2.4424906541753444e-15,2.220446049250313e-16
amp0.0_T12.0,0.0,12.0,118,5.9,0.0,0.8333333380344035,1.065633450368301,1.065633450368301,-1.5394701230019026e-10,0.00737061380669669,0.007370613652749678,0.05949804398051334,0.17760557005176592,1.2627587268787076e-18,10.000000000000927,1.0656334503683307,1.0656334503690794,9.272582701669307e-13,2.9753977059954195e-14,-7.784896476258867e-13,2.5849394142282115e-25,0.0,0.0,0.0,0.0,-5.550808687183038e-15,6.661338147750939e-16,0.0,0,0,9.094947017729282e-13,2.7200464103316335e-15,2.220446049250313e-16
amp0.0_T12.0,0.0,12.0,119,5.95,0.0,0.8333333380124741,1.0656334503609257,1.0656334503609257,-1.6812719607263225e-10,0.007370613799606599,0.0073706136314794024,0.05949804404698708,0.17760557007390532,1.506099932932865e-18,10.0000000000009,1.065633450360976,1.0656334503599982,9.00612917575927e-13,5.0182080713057076e-14,9.274788086719228e-13,5.169878828456423e-26,0.0,0.0,0.0,0.0,1.1035601851875038e-14,6.661338147750939e-16,0.0,0,0,9.094947017729282e-13,2.4424906541753444e-15,2.220446049250313e-16
amp0.0_T12.0,0.0,12.0,120,6.0,0.0,0.8333333379888457,1.065633450351834,1.065633450351834,-1.8224868189527947e-10,0.007370613792545856,0.007370613610297174,0.05949804411268113,0.1776055700975694,1.7697284837335412e-18,10.00000000000096,1.0656334503518834,1.0656334503507152,9.592326932761353e-13,4.929390229335695e-14,1.118880994488749e-12,-1.0339757656912846e-25,0.0,0.0,0.0,0.0,-9.370456057817075e-15,6.661338147750939e-16,0.0,0,0,9.094947017729282e-13,2.4424906541753444e-15,2.220446049250313e-16
amp0.0_T12.0,0.0,12.0,121,6.050000000000001,0.0,0.833333337961894,1.065633450338919,1.065633450338919,-1.9630634316320636e-10,0.007370613785517025,0.007370613589210682,0.059498044177047,0.17760557012413747,2.053272142321064e-18,10.000000000001025,1.065633450338983,1.065633450341227,1.0249578963339445e-12,6.394884621840902e-14,-2.3079336768629177e-12,-5.169878828456423e-26,0.0,0.0,0.0,0.0,1.8035324419312262e-14,6.661338147750939e-16,0.0,0,0,1.3642420526593924e-12,2.55351295663786e-15,2.220446049250313e-16
amp0.0_T12.0,0.0,12.0,122,6.1000000000000005,0.0,0.8333333379398715,1.0656334503327236,1.0656334503327236,-2.1029017827239672e-10,0.007370613778525108,0.007370613568234929,0.059498044242671536,0.17760557014657274,2.3562199416293652e-18,10.00000000000092,1.0656334503327878,1.0656334503315552,9.201528428093297e-13,6.417089082333405e-14,1.1683963548955732e-12,5.169878828456423e-25,0.0,0.0,0.0,0.0,-4.7076618402432787e-14,6.661338147750939e-16,0.0,0,0,1.3642420526593924e-12,2.3869795029440866e-15,2.220446049250313e-16
amp0.0_T12.0,0.0,12.0,123,6.15,0.0,0.833333337914484,1.0656334503226699,1.0656334503226699,-2.2421493781432534e-10,0.007370613771562728,0.00737061354734779,0.059498044306980566,0.1776055701719509,2.6785942680032182e-18,10.000000000000984,1.0656334503227283,1.0656334503216798,9.841016890277388e-13,5.839773109528323e-14,9.900942147664467e-13,3.101927297073854e-25,0.0,0.0,0.0,0.0,2.125600970769389e-14,6.661338147750939e-16,0.0,0,0,9.094947017729282e-13,2.4980018054066022e-15,2.220446049250313e-16
amp0.0_T12.0,0.0,12.0,124,6.2,0.0,0.8333333378874471,1.065633450310922,1.065633450310922,-2.3807049732631263e-10,0.007370613764634948,0.007370613526564451,0.059498044370468156,0.1776055701988043,3.0198752813297535e-18,10.000000000001041,1.0656334503109897,1.0656334503116052,1.0409451078885468e-12,6.772360450213455e-14,-6.832342692296026e-13,-1.550963648536927e-25,0.0,0.0,0.0,0.0,8.156375778110955e-15,6.661338147750939e-16,0.0,0,0,9.094947017729282e-13,2.4980018054066022e-15,2.220446049250313e-16
amp0.0_T12.0,0.0,12.0,125,6.25,0.0,0.8333333378620411,1.065633450301671,1.065633450301671,-2.5185187383330056e-10,0.0073706137577442595,0.007370613505892386,0.059498044434157626,0.17760557022433598,3.379622725878174e-18,10.000000000001013,1.0656334503017495,1.0656334503013412,1.0125233984581428e-12,7.860379014346108e-14,3.297328586909456e-13,-3.101927297073854e-25,0.0,0.0,0.0,0.0,1.3659702014171456e-14,6.661338147750939e-16,0.0,0,0,1.3642420526593924e-12,2.55351295663786e-15,2.220446049250313e-16
amp0.0_T12.0,0.0,12.0,126,6.300000000000001,0.0,0.8333333378347959,1.06563345029052,1.06563345029052,-2.6556392299665616e-10,0.007370613750888235,0.007370613485324312,0.059498044496968994,0.1776055702515109,3.757647179420329e-18,10.000000000001034,1.065633450290584,1.0656334502908795,1.0338396805309458e-12,6.394884621840902e-14,-3.5949397302080513e-13,5.169878828456423e-25,0.0,0.0,0.0,0.0,-4.928797016828227e-15,6.661338147750939e-16,0.0,0,0,9.094947017729282e-13,2.4980018054066022e-15,2.220446049250313e-16
amp0.0_T12.0,0.0,12.0,127,6.3500000000000005,0.0,0.833333337807674,1.0656334502799405,1.0656334502799405,-2.7920109256631976e-10,0.00737061374406965,0.0073706134648685575,0.05949804455949713,0.17760557027864965,4.1534795427091654e-18,10.000000000001018,1.0656334502799942,1.0656334502802258,1.0178524689763435e-12,5.3734794391857577e-14,-2.853314708082079e-13,7.237830359838992e-25,0.0,0.0,0.0,0.0,-4.229917723950655e-14,6.661338147750939e-16,0.0,0,0,9.094947017729282e-13,2.4424906541753444e-15,2.220446049250313e-16
amp0.0_T12.0,0.0,12.0,128,6.4,0.0,0.8333333377796341,1.0656334502685838,1.0656334502685838,-2.9276371513982866e-10,0.00737061373728834,0.007370613444524624,0.05949804462140859,0.17760557030663715,4.566803741961508e-18,10.000000000001002,1.0656334502686502,1.0656334502693785,1.0018652574217413e-12,6.639133687258436e-14,-7.94702207830429e-13,6.203854594147708e-25,0.0,0.0,0.0,0.0,6.045531832484477e-14,6.661338147750939e-16,0.0,0,0,9.094947017729282e-13,2.609024107869118e-15,2.220446049250313e-16
amp0.0_T12.0,0.0,12.0,129,6.45,0.0,0.8333333377522905,1.0656334502585627,1.0656334502585627,-3.0624899931342763e-10,0.007370613730545697,0.007370613424296697,0.059498044683211626,0.1776055703341053,4.997205456042184e-18,10.000000000000965,1.0656334502586078,1.0656334502583422,9.64561763794336e-13,4.5075054799781356e-14,2.2048529548510005e-13,2.5849394142282115e-25,0.0,0.0,0.0,0.0,-5.5108510791386656e-14,6.661338147750939e-16,0.0,0,0,9.094947017729282e-13,2.7755575615628914e-15,2.220446049250313e-16
amp0.0_T12.0,0.0,12.0,130,6.5,0.0,0.8333333377248813,1.0656334502488414,1.0656334502488414,-3.196589950804929e-10,0.0073706137238407,0.007370613404181704,0.05949804474466522,0.17760557036169322,5.444421101133359e-18,10.00000000000097,1.0656334502488942,1.0656334502471165,9.698908343125368e-13,5.284661597215745e-14,1.7248370466365421e-12,3.618915179919496e-25,0.0,0.0,0.0,0.0,3.030798855354916e-14,6.661338147750939e-16,0.0,0,0,1.3642420526593924e-12,2.4424906541753444e-15,2.220446049250313e-16
amp0.0_T12.0,0.0,12.0,131,6.550000000000001,0.0,0.8333333376938392,1.0656334502348948,1.0656334502348948,-3.329934682873459e-10,0.007370613717173462,0.007370613384179994,0.05949804480463235,0.17760557039244818,5.908119603725365e-18,10.000000000001053,1.0656334502349625,1.0656334502356926,1.0533796057643485e-12,6.772360450213455e-14,-7.978121736152412e-13,8.788794008375919e-25,0.0,0.0,0.0,0.0,9.16132787950446e-15,6.661338147750939e-16,0.0,0,0,1.3642420526593924e-12,2.609024107869118e-15,2.220446049250313e-16
amp0.0_T12.0,0.0,12.0,132,6.6000000000000005,0.0,0.8333333376647206,1.0656334502238203,1.0656334502238203,-3.4624148255736293e-10,0.007370613710549455,0.0073706133643079725,0.05949804486483366,0.17760557042163216,6.387575496828592e-18,10.000000000001009,1.0656334502238918,1.0656334502240856,1.0089706847793423e-12,7.149836278586008e-14,-2.6534969046090926e-13,-4.652890945610781e-25,0.0,0.0,0.0,0.0,2.518712854047779e-15,6.661338147750939e-16,0.0,0,0,9.094947017729282e-13,2.55351295663786e-15,2.220446049250313e-16
amp0.0_T12.0,0.0,12.0,133,6.65,0.0,0.8333333376366361,1.065633450214481,1.065633450214481,-3.5940876504524614e-10,0.007370613703965814,0.007370613344557049,0.05949804492501348,0.17760557045000347,6.882641951655853e-18,10.00000000000099,1.0656334502145461,1.0656334502122944,9.894307595459395e-13,6.505906924303417e-14,2.1866883866597567e-12,-4.652890945610781e-25,0.0,0.0,0.0,0.0,6.2029432104508435e-15,8.881784197001252e-16,0.0,0,0,9.094947017729282e-13,2.55351295663786e-15,2.220446049250313e-16
amp0.0_T12.0,0.0,12.0,134,6.7,0.0,0.8333333376026757,1.0656334501980658,1.0656334501980658,-3.724983775702798e-10,0.007370613697421008,0.00737061332492263,0.059498044982981224,0.17760557048345693,7.3931006692446e-18,10.00000000000109,1.0656334501981186,1.0656334502003026,1.0906830993917538e-12,5.284661597215745e-14,-2.2368847431154347e-12,4.1359030627651384e-25,0.0,0.0,0.0,0.0,-1.774696115748169e-14,6.661338147750939e-16,0.0,0,0,1.3642420526593924e-12,2.3314683517128287e-15,2.220446049250313e-16
amp0.0_T12.0,0.0,12.0,135,6.75,0.0,0.8333333375740443,1.0656334501888551,1.0656334501888551,-3.85492653731409e-10,0.007370613690923869,0.007370613305431216,0.05949804504222472,0.17760557051243242,7.917900888962957e-18,10.000000000000968,1.065633450188887,1.0656334501881384,9.681144774731365e-13,3.197442310920451e-14,7.167520667971121e-13,3.101927297073854e-25,0.0,0.0,0.0,0.0,-6.544894019159127e-15,6.661338147750939e-16,0.0,0,0,1.3642420526593924e-12,2.4980018054066022e-15,2.220446049250313e-16
amp0.0_T12.0,0.0,12.0,136,6.800000000000001,0.0,0.8333333375428509,1.0656334501767544,1.0656334501767544,-3.984075327389395e-10,0.00737061368446643,0.007370613286058898,0.05949804510030039,0.17760557054365633,8.457323265908904e-18,10.000000000000991,1.0656334501767923,1.0656334501757847,9.912071163853398e-13,3.7969627442180354e-14,9.696603323843459e-13,5.686866711302065e-25,0.0,0.0,0.0,0.0,1.5904068324090932e-14,6.661338147750939e-16,0.0,0,0,1.3642420526593924e-12,2.4980018054066022e-15,2.220446049250313e-16
amp0.0_T12.0,0.0,12.0,137,6.8500000000000005,0.0,0.8333333375106815,1.0656334501638114,1.0656334501638114,-4.112352890423396e-10,0.007370613678052552,0.007370613266817263,0.05949804515767919,0.17760557057577997,9.01070143149952e-18,10.000000000001027,1.0656334501638558,1.0656334501632454,1.0267342531733448e-12,4.440892098500626e-14,5.659826872524733e-13,1.1890721305449773e-24,0.0,0.0,0.0,0.0,1.7438820599549494e-14,8.881784197001252e-16,0.0,0,0,1.3642420526593924e-12,2.4980018054066022e-15,2.220446049250313e-16
amp0.0_T12.0,0.0,12.0,138,6.9,0.0,0.833333337478829,1.0656334501516551,1.0656334501516551,-4.2397295108907436e-10,0.0073706136716837215,0.00737061324771077,0.059498045214756476,0.177605570607697,9.577543848597238e-18,10.000000000001041,1.0656334501517215,1.0656334501505247,1.0409451078885468e-12,6.639133687258436e-14,1.1304195061294857e-12,2.5849394142282115e-25,0.0,0.0,0.0,0.0,-3.409429351275503e-14,6.661338147750939e-16,0.0,0,0,1.3642420526593924e-12,2.55351295663786e-15,2.220446049250313e-16
amp0.0_T12.0,0.0,12.0,139,6.95,0.0,0.8333333374444928,1.0656334501367544,1.0656334501367544,-4.3662142440496926e-10,0.007370613665359485,0.00737061322873806,0.05949804527064778,0.17760557064180338,1.0157525776136504e-17,10.00000000000108,1.0656334501368208,1.0656334501376163,1.0800249583553523e-12,6.639133687258436e-14,-8.619873138447477e-13,8.788794008375919e-25,0.0,0.0,0.0,0.0,3.0735919385245625e-14,6.661338147750939e-16,0.0,0,0,9.094947017729282e-13,2.55351295663786e-15,2.220446049250313e-16
amp0.0_T12.0,0.0,12.0,140,7.0,0.0,0.8333333374122992,1.0656334501249847,1.0656334501249847,-4.491732133558736e-10,0.0073706136590835905,0.007370613209910377,0.05949804532678955,0.17760557067414828,1.0749927786911893e-17,10.000000000001021,1.065633450125044,1.0656334501245337,1.021405182655144e-12,5.928590951498336e-14,4.5096184267495165e-13,2.5849394142282115e-25,0.0,0.0,0.0,0.0,-3.559015000029478e-14,6.661338147750939e-16,0.0,0,0,1.3642420526593924e-12,2.55351295663786e-15,2.220446049250313e-16
amp0.0_T12.0,0.0,12.0,141,7.050000000000001,0.0,0.8333333373783299,1.0656334501113585,1.0656334501113585,-4.616346974578506e-10,0.007370613652852848,0.0073706131912181505,0.05949804538196388,0.17760557070807603,1.1354675744797081e-17,10.000000000001023,1.0656334501113989,1.0656334501112679,1.0231815394945443e-12,4.04121180963557e-14,9.058284413366797e-14,2.0679515313825692e-25,0.0,0.0,0.0,0.0,1.2869181904820343e-14,8.881784197001252e-16,0.0,0,0,9.094947017729282e-13,2.55351295663786e-15,2.220446049250313e-16
amp0.0_T12.0,0.0,12.0,142,7.1000000000000005,0.0,0.8333333373457305,1.0656334500998645,1.0656334500998645,-4.740005044863591e-10,0.007370613646669945,0.00737061317266944,0.059498045437145305,0.17760557074089955,1.1971138533868786e-17,10.000000000001007,1.06563345009989,1.0656334500978284,1.007194327939942e-12,2.55351295663786e-14,2.036137056024003e-12,1.6543612251060553e-24,0.0,0.0,0.0,0.0,3.013275890116109e-14,8.881784197001252e-16,0.0,0,0,9.094947017729282e-13,2.55351295663786e-15,2.220446049250313e-16
amp0.0_T12.0,0.0,12.0,143,7.15,0.0,0.833333337310091,1.0656334500848743,1.0656334500848743,-4.862746959823655e-10,0.007370613640532849,0.007370613154258153,0.059498045490945686,0.17760557077637973,1.25991483853868e-17,10.000000000001087,1.0656334500848974,1.065633450084204,1.0871303857129533e-12,2.3092638912203256e-14,6.703400631202842e-13,1.6543612251060553e-24,0.0,0.0,0.0,0.0,-3.1670572505777756e-14,4.440892098500626e-16,0.0,0,0,9.094947017729282e-13,2.55351295663786e-15,2.220446049250313e-16
