variant,boundary,direction,kind,max,count_above_threshold,share_above_threshold,argmax_index,argmax_physical,value_at_argmax,quantiles_q50_q90_q95_q99,b_index,a_index,z_index,b,a,z,rate
G2_B_WIDE_2,upper_a,a_forward,offending,2.464012874e-01,,,,,,,37,19,0,1.163157895e+01,1.000000000e+01,8.000000000e-01,2.464012874e-01
G2_B_WIDE_2,upper_a,a_forward,offending,2.349197029e-01,,,,,,,37,19,1,1.163157895e+01,1.000000000e+01,1.300000000e+00,2.349197029e-01
G2_B_WIDE_2,upper_a,a_forward,offending,2.402503032e-01,,,,,,,38,19,0,1.200000000e+01,1.000000000e+01,8.000000000e-01,2.402503032e-01
G2_B_WIDE_2,upper_a,a_forward,offending,2.288157892e-01,,,,,,,38,19,1,1.200000000e+01,1.000000000e+01,1.300000000e+00,2.288157892e-01
G2_B_WIDE_2,upper_a,a_forward,offending,2.341018766e-01,,,,,,,39,19,0,1.236842105e+01,1.000000000e+01,8.000000000e-01,2.341018766e-01
G2_B_WIDE_2,upper_a,a_forward,offending,2.227626413e-01,,,,,,,39,19,1,1.236842105e+01,1.000000000e+01,1.300000000e+00,2.227626413e-01
G2_B_WIDE_2,upper_a,a_forward,offending,2.279841644e-01,,,,,,,40,19,0,1.273684211e+01,1.000000000e+01,8.000000000e-01,2.279841644e-01
G2_B_WIDE_2,upper_a,a_forward,offending,2.167829297e-01,,,,,,,40,19,1,1.273684211e+01,1.000000000e+01,1.300000000e+00,2.167829297e-01
G2_B_WIDE_2,upper_a,a_forward,offending,2.219223252e-01,,,,,,,41,19,0,1.310526316e+01,1.000000000e+01,8.000000000e-01,2.219223252e-01
G2_B_WIDE_2,upper_a,a_forward,offending,2.108965312e-01,,,,,,,41,19,1,1.310526316e+01,1.000000000e+01,1.300000000e+00,2.108965312e-01
G2_B_WIDE_2,upper_a,a_forward,offending,2.159386077e-01,,,,,,,42,19,0,1.347368421e+01,1.000000000e+01,8.000000000e-01,2.159386077e-01
G2_B_WIDE_2,upper_a,a_forward,offending,2.051206256e-01,,,,,,,42,19,1,1.347368421e+01,1.000000000e+01,1.300000000e+00,2.051206256e-01
G2_B_WIDE_2,upper_a,a_forward,offending,2.100524420e-01,,,,,,,43,19,0,1.384210526e+01,1.000000000e+01,8.000000000e-01,2.100524420e-01
G2_B_WIDE_2,upper_a,a_forward,offending,1.994697832e-01,,,,,,,43,19,1,1.384210526e+01,1.000000000e+01,1.300000000e+00,1.994697832e-01
G2_B_WIDE_2,upper_a,a_forward,offending,2.042805231e-01,,,,,,,44,19,0,1.421052632e+01,1.000000000e+01,8.000000000e-01,2.042805231e-01
G2_B_WIDE_2,upper_a,a_forward,offending,1.939560178e-01,,,,,,,44,19,1,1.421052632e+01,1.000000000e+01,1.300000000e+00,1.939560178e-01
G2_B_WIDE_2,upper_a,a_forward,offending,1.986368647e-01,,,,,,,45,19,0,1.457894737e+01,1.000000000e+01,8.000000000e-01,1.986368647e-01
G2_B_WIDE_2,upper_a,a_forward,offending,1.885887524e-01,,,,,,,45,19,1,1.457894737e+01,1.000000000e+01,1.300000000e+00,1.885887524e-01
G2_B_WIDE_2,upper_a,a_forward,offending,1.931327727e-01,,,,,,,46,19,0,1.494736842e+01,1.000000000e+01,8.000000000e-01,1.931327727e-01
G2_B_WIDE_2,upper_a,a_forward,offending,1.833745893e-01,,,,,,,46,19,1,1.494736842e+01,1.000000000e+01,1.300000000e+00,1.833745893e-01
G2_B_WIDE_2,upper_a,a_forward,offending,1.877766394e-01,,,,,,,47,19,0,1.531578947e+01,1.000000000e+01,8.000000000e-01,1.877766394e-01
G2_B_WIDE_2,upper_a,a_forward,offending,1.783166628e-01,,,,,,,47,19,1,1.531578947e+01,1.000000000e+01,1.300000000e+00,1.783166628e-01
G2_B_WIDE_2,upper_a,a_forward,offending,1.825733514e-01,,,,,,,48,19,0,1.568421053e+01,1.000000000e+01,8.000000000e-01,1.825733514e-01
G2_B_WIDE_2,upper_a,a_forward,offending,1.734131184e-01,,,,,,,48,19,1,1.568421053e+01,1.000000000e+01,1.300000000e+00,1.734131184e-01
G2_B_WIDE_2,upper_a,a_forward,offending,1.775228849e-01,,,,,,,49,19,0,1.605263158e+01,1.000000000e+01,8.000000000e-01,1.775228849e-01
G2_B_WIDE_2,upper_a,a_forward,offending,1.686537742e-01,,,,,,,49,19,1,1.605263158e+01,1.000000000e+01,1.300000000e+00,1.686537742e-01
G2_B_WIDE_2,upper_a,a_forward,offending,1.726172078e-01,,,,,,,50,19,0,1.642105263e+01,1.000000000e+01,8.000000000e-01,1.726172078e-01
G2_B_WIDE_2,upper_a,a_forward,offending,1.640130249e-01,,,,,,,50,19,1,1.642105263e+01,1.000000000e+01,1.300000000e+00,1.640130249e-01
G2_B_WIDE_2,upper_a,a_forward,offending,1.678336658e-01,,,,,,,51,19,0,1.678947368e+01,1.000000000e+01,8.000000000e-01,1.678336658e-01
G2_B_WIDE_2,upper_a,a_forward,offending,1.594350065e-01,,,,,,,51,19,1,1.678947368e+01,1.000000000e+01,1.300000000e+00,1.594350065e-01
G2_B_WIDE_2,upper_a,a_forward,offending,1.631210600e-01,,,,,,,52,19,0,1.715789474e+01,1.000000000e+01,8.000000000e-01,1.631210600e-01
G2_B_WIDE_2,upper_a,a_forward,offending,1.548029105e-01,,,,,,,52,19,1,1.715789474e+01,1.000000000e+01,1.300000000e+00,1.548029105e-01
G2_B_WIDE_2,upper_a,a_forward,offending,1.583703903e-01,,,,,,,53,19,0,1.752631579e+01,1.000000000e+01,8.000000000e-01,1.583703903e-01
G2_B_WIDE_2,upper_a,a_forward,offending,1.498761853e-01,,,,,,,53,19,1,1.752631579e+01,1.000000000e+01,1.300000000e+00,1.498761853e-01
G2_B_WIDE_2,upper_a,a_forward,offending,1.533524901e-01,,,,,,,54,19,0,1.789473684e+01,1.000000000e+01,8.000000000e-01,1.533524901e-01
G2_B_WIDE_2,upper_a,a_forward,offending,1.441640461e-01,,,,,,,54,19,1,1.789473684e+01,1.000000000e+01,1.300000000e+00,1.441640461e-01
G2_B_WIDE_2,upper_a,a_forward,offending,1.475789427e-01,,,,,,,55,19,0,1.826315789e+01,1.000000000e+01,8.000000000e-01,1.475789427e-01
G2_B_WIDE_2,upper_a,a_forward,offending,1.366782822e-01,,,,,,,55,19,1,1.826315789e+01,1.000000000e+01,1.300000000e+00,1.366782822e-01
G2_B_WIDE_2,upper_a,a_forward,offending,1.399592878e-01,,,,,,,56,19,0,1.863157895e+01,1.000000000e+01,8.000000000e-01,1.399592878e-01
G2_B_WIDE_2,upper_a,a_forward,offending,1.254800996e-01,,,,,,,56,19,1,1.863157895e+01,1.000000000e+01,1.300000000e+00,1.254800996e-01
G2_B_WIDE_2,upper_a,a_forward,offending,1.278117117e-01,,,,,,,57,19,0,1.900000000e+01,1.000000000e+01,8.000000000e-01,1.278117117e-01
G2_B_WIDE_2,upper_a,a_forward,offending,1.069659496e-01,,,,,,,57,19,1,1.900000000e+01,1.000000000e+01,1.300000000e+00,1.069659496e-01
G2_B_WIDE_2,upper_a,a_forward,offending,1.035790954e-01,,,,,,,58,19,0,1.936842105e+01,1.000000000e+01,8.000000000e-01,1.035790954e-01
G2_B_WIDE_2,upper_a,a_forward,offending,7.518195558e-02,,,,,,,58,19,1,1.936842105e+01,1.000000000e+01,1.300000000e+00,7.518195558e-02
G2_B_WIDE_2,upper_a,a_forward,offending,4.435779913e-02,,,,,,,59,19,0,1.973684211e+01,1.000000000e+01,8.000000000e-01,4.435779913e-02
G2_B_WIDE_2,upper_a,a_forward,offending,2.288176893e-02,,,,,,,59,19,1,1.973684211e+01,1.000000000e+01,1.300000000e+00,2.288176893e-02
G3_B_WIDE_3,lower_a,a_backward,0.000000000e+00,0,0.000000000e+00,"(0, 0, 0)","(-2.0, 0.0, 0.8)",0.000000000e+00,NOT_APPLICABLE,,,,,,,
G3_B_WIDE_3,upper_a,a_forward,3.094730854e-01,147,9.187500000e-01,"(22, 19, 0)","(6.105263157894736, 10.0, 0.8)",3.094730854e-01,0.18778561290889315/0.3029456315866084/0.3074864560785257/0.3090821090878547,,,,,,,
G3_B_WIDE_3,upper_a,a_forward,offending,3.340559457e-03,,,,,,,5,19,1,-1.578947368e-01,1.000000000e+01,1.300000000e+00,3.340559457e-03
G3_B_WIDE_3,upper_a,a_forward,offending,1.037185052e-01,,,,,,,6,19,1,2.105263158e-01,1.000000000e+01,1.300000000e+00,1.037185052e-01
G3_B_WIDE_3,upper_a,a_forward,offending,2.961341708e-02,,,,,,,7,19,0,5.789473684e-01,1.000000000e+01,8.000000000e-01,2.961341708e-02
G3_B_WIDE_3,upper_a,a_forward,offending,1.464849560e-01,,,,,,,7,19,1,5.789473684e-01,1.000000000e+01,1.300000000e+00,1.464849560e-01
G3_B_WIDE_3,upper_a,a_forward,offending,9.044960205e-02,,,,,,,8,19,0,9.473684211e-01,1.000000000e+01,8.000000000e-01,9.044960205e-02
G3_B_WIDE_3,upper_a,a_forward,offending,1.770230905e-01,,,,,,,8,19,1,9.473684211e-01,1.000000000e+01,1.300000000e+00,1.770230905e-01
G3_B_WIDE_3,upper_a,a_forward,offending,1.373124883e-01,,,,,,,9,19,0,1.315789474e+00,1.000000000e+01,8.000000000e-01,1.373124883e-01
G3_B_WIDE_3,upper_a,a_forward,offending,2.043612125e-01,,,,,,,9,19,1,1.315789474e+00,1.000000000e+01,1.300000000e+00,2.043612125e-01
G3_B_WIDE_3,upper_a,a_forward,offending,1.742857243e-01,,,,,,,10,19,0,1.684210526e+00,1.000000000e+01,8.000000000e-01,1.742857243e-01
G3_B_WIDE_3,upper_a,a_forward,offending,2.274316379e-01,,,,,,,10,19,1,1.684210526e+00,1.000000000e+01,1.300000000e+00,2.274316379e-01
G3_B_WIDE_3,upper_a,a_forward,offending,2.039039604e-01,,,,,,,11,19,0,2.052631579e+00,1.000000000e+01,8.000000000e-01,2.039039604e-01
G3_B_WIDE_3,upper_a,a_forward,offending,2.465141985e-01,,,,,,,11,19,1,2.052631579e+00,1.000000000e+01,1.300000000e+00,2.465141985e-01
G3_B_WIDE_3,upper_a,a_forward,offending,2.278442048e-01,,,,,,,12,19,0,2.421052632e+00,1.000000000e+01,8.000000000e-01,2.278442048e-01
G3_B_WIDE_3,upper_a,a_forward,offending,2.621391199e-01,,,,,,,12,19,1,2.421052632e+00,1.000000000e+01,1.300000000e+00,2.621391199e-01
G3_B_WIDE_3,upper_a,a_forward,offending,2.472667309e-01,,,,,,,13,19,0,2.789473684e+00,1.000000000e+01,8.000000000e-01,2.472667309e-01
G3_B_WIDE_3,upper_a,a_forward,offending,2.747991013e-01,,,,,,,13,19,1,2.789473684e+00,1.000000000e+01,1.300000000e+00,2.747991013e-01
G3_B_WIDE_3,upper_a,a_forward,offending,2.630121071e-01,,,,,,,14,19,0,3.157894737e+00,1.000000000e+01,8.000000000e-01,2.630121071e-01
G3_B_WIDE_3,upper_a,a_forward,offending,2.849422677e-01,,,,,,,14,19,1,3.157894737e+00,1.000000000e+01,1.300000000e+00,2.849422677e-01
G3_B_WIDE_3,upper_a,a_forward,offending,2.757081093e-01,,,,,,,15,19,0,3.526315789e+00,1.000000000e+01,8.000000000e-01,2.757081093e-01
G3_B_WIDE_3,upper_a,a_forward,offending,2.929287959e-01,,,,,,,15,19,1,3.526315789e+00,1.000000000e+01,1.300000000e+00,2.929287959e-01
G3_B_WIDE_3,upper_a,a_forward,offending,2.858361367e-01,,,,,,,16,19,0,3.894736842e+00,1.000000000e+01,8.000000000e-01,2.858361367e-01
G3_B_WIDE_3,upper_a,a_forward,offending,2.990498682e-01,,,,,,,16,19,1,3.894736842e+00,1.000000000e+01,1.300000000e+00,2.990498682e-01
G3_B_WIDE_3,upper_a,a_forward,offending,2.937736172e-01,,,,,,,17,19,0,4.263157895e+00,1.000000000e+01,8.000000000e-01,2.937736172e-01
G3_B_WIDE_3,upper_a,a_forward,offending,3.035440069e-01,,,,,,,17,19,1,4.263157895e+00,1.000000000e+01,1.300000000e+00,3.035440069e-01
G3_B_WIDE_3,upper_a,a_forward,offending,2.998223737e-01,,,,,,,18,19,0,4.631578947e+00,1.000000000e+01,8.000000000e-01,2.998223737e-01
G3_B_WIDE_3,upper_a,a_forward,offending,3.066096029e-01,,,,,,,18,19,1,4.631578947e+00,1.000000000e+01,1.300000000e+00,3.066096029e-01
G3_B_WIDE_3,upper_a,a_forward,offending,3.042282478e-01,,,,,,,19,19,0,5.000000000e+00,1.000000000e+01,8.000000000e-01,3.042282478e-01
G3_B_WIDE_3,upper_a,a_forward,offending,3.084142775e-01,,,,,,,19,19,1,5.000000000e+00,1.000000000e+01,1.300000000e+00,3.084142775e-01
G3_B_WIDE_3,upper_a,a_forward,offending,3.071949946e-01,,,,,,,20,19,0,5.368421053e+00,1.000000000e+01,8.000000000e-01,3.071949946e-01
G3_B_WIDE_3,upper_a,a_forward,offending,3.091018276e-01,,,,,,,20,19,1,5.368421053e+00,1.000000000e+01,1.300000000e+00,3.091018276e-01
G3_B_WIDE_3,upper_a,a_forward,offending,3.088942964e-01,,,,,,,21,19,0,5.736842105e+00,1.000000000e+01,8.000000000e-01,3.088942964e-01
G3_B_WIDE_3,upper_a,a_forward,offending,3.087973991e-01,,,,,,,21,19,1,5.736842105e+00,1.000000000e+01,1.300000000e+00,3.087973991e-01
G3_B_WIDE_3,upper_a,a_forward,offending,3.094730854e-01,,,,,,,22,19,0,6.105263158e+00,1.000000000e+01,8.000000000e-01,3.094730854e-01
G3_B_WIDE_3,upper_a,a_forward,offending,3.076113682e-01,,,,,,,22,19,1,6.105263158e+00,1.000000000e+01,1.300000000e+00,3.076113682e-01
G3_B_WIDE_3,upper_a,a_forward,offending,3.090589613e-01,,,,,,,23,19,0,6.473684211e+00,1.000000000e+01,8.000000000e-01,3.090589613e-01
G3_B_WIDE_3,upper_a,a_forward,offending,3.056422696e-01,,,,,,,23,19,1,6.473684211e+00,1.000000000e+01,1.300000000e+00,3.056422696e-01
G3_B_WIDE_3,upper_a,a_forward,offending,3.077642394e-01,,,,,,,24,19,0,6.842105263e+00,1.000000000e+01,8.000000000e-01,3.077642394e-01
G3_B_WIDE_3,upper_a,a_forward,offending,3.029790173e-01,,,,,,,24,19,1,6.842105263e+00,1.000000000e+01,1.300000000e+00,3.029790173e-01
G3_B_WIDE_3,upper_a,a_forward,offending,3.056889965e-01,,,,,,,25,19,0,7.210526316e+00,1.000000000e+01,8.000000000e-01,3.056889965e-01
G3_B_WIDE_3,upper_a,a_forward,offending,2.997025893e-01,,,,,,,25,19,1,7.210526316e+00,1.000000000e+01,1.300000000e+00,2.997025893e-01
G3_B_WIDE_3,upper_a,a_forward,offending,3.029233744e-01,,,,,,,26,19,0,7.578947368e+00,1.000000000e+01,8.000000000e-01,3.029233744e-01
G3_B_WIDE_3,upper_a,a_forward,offending,2.958873054e-01,,,,,,,26,19,1,7.578947368e+00,1.000000000e+01,1.300000000e+00,2.958873054e-01
G3_B_WIDE_3,upper_a,a_forward,offending,2.995493250e-01,,,,,,,27,19,0,7.947368421e+00,1.000000000e+01,8.000000000e-01,2.995493250e-01
G3_B_WIDE_3,upper_a,a_forward,offending,2.916017913e-01,,,,,,,27,19,1,7.947368421e+00,1.000000000e+01,1.300000000e+00,2.916017913e-01
G3_B_WIDE_3,upper_a,a_forward,offending,2.956419311e-01,,,,,,,28,19,0,8.315789474e+00,1.000000000e+01,8.000000000e-01,2.956419311e-01
G3_B_WIDE_3,upper_a,a_forward,offending,2.869097005e-01,,,,,,,28,19,1,8.315789474e+00,1.000000000e+01,1.300000000e+00,2.869097005e-01
G3_B_WIDE_3,upper_a,a_forward,offending,2.912704026e-01,,,,,,,29,19,0,8.684210526e+00,1.000000000e+01,8.000000000e-01,2.912704026e-01
G3_B_WIDE_3,upper_a,a_forward,offending,2.818702489e-01,,,,,,,29,19,1,8.684210526e+00,1.000000000e+01,1.300000000e+00,2.818702489e-01
G3_B_WIDE_3,upper_a,a_forward,offending,2.864988227e-01,,,,,,,30,19,0,9.052631579e+00,1.000000000e+01,8.000000000e-01,2.864988227e-01
G3_B_WIDE_3,upper_a,a_forward,offending,2.765386057e-01,,,,,,,30,19,1,9.052631579e+00,1.000000000e+01,1.300000000e+00,2.765386057e-01
G3_B_WIDE_3,upper_a,a_forward,offending,2.813867019e-01,,,,,,,31,19,0,9.421052632e+00,1.000000000e+01,8.000000000e-01,2.813867019e-01
G3_B_WIDE_3,upper_a,a_forward,offending,2.709661748e-01,,,,,,,31,19,1,9.421052632e+00,1.000000000e+01,1.300000000e+00,2.709661748e-01
G3_B_WIDE_3,upper_a,a_forward,offending,2.759893838e-01,,,,,,,32,19,0,9.789473684e+00,1.000000000e+01,8.000000000e-01,2.759893838e-01
G3_B_WIDE_3,upper_a,a_forward,offending,2.652007960e-01,,,,,,,32,19,1,9.789473684e+00,1.000000000e+01,1.300000000e+00,2.652007960e-01
G3_B_WIDE_3,upper_a,a_forward,offending,2.703583411e-01,,,,,,,33,19,0,1.015789474e+01,1.000000000e+01,8.000000000e-01,2.703583411e-01
G3_B_WIDE_3,upper_a,a_forward,offending,2.592868870e-01,,,,,,,33,19,1,1.015789474e+01,1.000000000e+01,1.300000000e+00,2.592868870e-01
G3_B_WIDE_3,upper_a,a_forward,offending,2.645413877e-01,,,,,,,34,19,0,1.052631579e+01,1.000000000e+01,8.000000000e-01,2.645413877e-01
G3_B_WIDE_3,upper_a,a_forward,offending,2.532655465e-01,,,,,,,34,19,1,1.052631579e+01,1.000000000e+01,1.300000000e+00,2.532655465e-01
G3_B_WIDE_3,upper_a,a_forward,offending,2.585828330e-01,,,,,,,35,19,0,1.089473684e+01,1.000000000e+01,8.000000000e-01,2.585828330e-01
G3_B_WIDE_3,upper_a,a_forward,offending,2.471746327e-01,,,,,,,35,19,1,1.089473684e+01,1.000000000e+01,1.300000000e+00,2.471746327e-01
G3_B_WIDE_3,upper_a,a_forward,offending,2.525235954e-01,,,,,,,36,19,0,1.126315789e+01,1.000000000e+01,8.000000000e-01,2.525235954e-01
G3_B_WIDE_3,upper_a,a_forward,offending,2.410488300e-01,,,,,,,36,19,1,1.126315789e+01,1.000000000e+01,1.300000000e+00,2.410488300e-01
G3_B_WIDE_3,upper_a,a_forward,offending,2.464012913e-01,,,,,,,37,19,0,1.163157895e+01,1.000000000e+01,8.000000000e-01,2.464012913e-01
G3_B_WIDE_3,upper_a,a_forward,offending,2.349197122e-01,,,,,,,37,19,1,1.163157895e+01,1.000000000e+01,1.300000000e+00,2.349197122e-01
G3_B_WIDE_3,upper_a,a_forward,offending,2.402503118e-01,,,,,,,38,19,0,1.200000000e+01,1.000000000e+01,8.000000000e-01,2.402503118e-01
G3_B_WIDE_3,upper_a,a_forward,offending,2.288158096e-01,,,,,,,38,19,1,1.200000000e+01,1.000000000e+01,1.300000000e+00,2.288158096e-01
G3_B_WIDE_3,upper_a,a_forward,offending,2.341018956e-01,,,,,,,39,19,0,1.236842105e+01,1.000000000e+01,8.000000000e-01,2.341018956e-01
G3_B_WIDE_3,upper_a,a_forward,offending,2.227626863e-01,,,,,,,39,19,1,1.236842105e+01,1.000000000e+01,1.300000000e+00,2.227626863e-01
G3_B_WIDE_3,upper_a,a_forward,offending,2.279842062e-01,,,,,,,40,19,0,1.273684211e+01,1.000000000e+01,8.000000000e-01,2.279842062e-01
G3_B_WIDE_3,upper_a,a_forward,offending,2.167830281e-01,,,,,,,40,19,1,1.273684211e+01,1.000000000e+01,1.300000000e+00,2.167830281e-01
G3_B_WIDE_3,upper_a,a_forward,offending,2.219224166e-01,,,,,,,41,19,0,1.310526316e+01,1.000000000e+01,8.000000000e-01,2.219224166e-01
G3_B_WIDE_3,upper_a,a_forward,offending,2.108967451e-01,,,,,,,41,19,1,1.310526316e+01,1.000000000e+01,1.300000000e+00,2.108967451e-01
G3_B_WIDE_3,upper_a,a_forward,offending,2.159388065e-01,,,,,,,42,19,0,1.347368421e+01,1.000000000e+01,8.000000000e-01,2.159388065e-01
G3_B_WIDE_3,upper_a,a_forward,offending,2.051210883e-01,,,,,,,42,19,1,1.347368421e+01,1.000000000e+01,1.300000000e+00,2.051210883e-01
G3_B_WIDE_3,upper_a,a_forward,offending,2.100528718e-01,,,,,,,43,19,0,1.384210526e+01,1.000000000e+01,8.000000000e-01,2.100528718e-01
G3_B_WIDE_3,upper_a,a_forward,offending,1.994707789e-01,,,,,,,43,19,1,1.384210526e+01,1.000000000e+01,1.300000000e+00,1.994707789e-01
G3_B_WIDE_3,upper_a,a_forward,offending,2.042814480e-01,,,,,,,44,19,0,1.421052632e+01,1.000000000e+01,8.000000000e-01,2.042814480e-01
G3_B_WIDE_3,upper_a,a_forward,offending,1.939581508e-01,,,,,,,44,19,1,1.421052632e+01,1.000000000e+01,1.300000000e+00,1.939581508e-01
G3_B_WIDE_3,upper_a,a_forward,offending,1.986388456e-01,,,,,,,45,19,0,1.457894737e+01,1.000000000e+01,8.000000000e-01,1.986388456e-01
G3_B_WIDE_3,upper_a,a_forward,offending,1.885933015e-01,,,,,,,45,19,1,1.457894737e+01,1.000000000e+01,1.300000000e+00,1.885933015e-01
G3_B_WIDE_3,upper_a,a_forward,offending,1.931369971e-01,,,,,,,46,19,0,1.494736842e+01,1.000000000e+01,8.000000000e-01,1.931369971e-01
G3_B_WIDE_3,upper_a,a_forward,offending,1.833842517e-01,,,,,,,46,19,1,1.494736842e+01,1.000000000e+01,1.300000000e+00,1.833842517e-01
G3_B_WIDE_3,upper_a,a_forward,offending,1.877856129e-01,,,,,,,47,19,0,1.531578947e+01,1.000000000e+01,8.000000000e-01,1.877856129e-01
G3_B_WIDE_3,upper_a,a_forward,offending,1.783371095e-01,,,,,,,47,19,1,1.531578947e+01,1.000000000e+01,1.300000000e+00,1.783371095e-01
G3_B_WIDE_3,upper_a,a_forward,offending,1.825923436e-01,,,,,,,48,19,0,1.568421053e+01,1.000000000e+01,8.000000000e-01,1.825923436e-01
G3_B_WIDE_3,upper_a,a_forward,offending,1.734562369e-01,,,,,,,48,19,1,1.568421053e+01,1.000000000e+01,1.300000000e+00,1.734562369e-01
G3_B_WIDE_3,upper_a,a_forward,offending,1.775629473e-01,,,,,,,49,19,0,1.605263158e+01,1.000000000e+01,8.000000000e-01,1.775629473e-01
G3_B_WIDE_3,upper_a,a_forward,offending,1.687444170e-01,,,,,,,49,19,1,1.605263158e+01,1.000000000e+01,1.300000000e+00,1.687444170e-01
G3_B_WIDE_3,upper_a,a_forward,offending,1.727014580e-01,,,,,,,50,19,0,1.642105263e+01,1.000000000e+01,8.000000000e-01,1.727014580e-01
G3_B_WIDE_3,upper_a,a_forward,offending,1.642030180e-01,,,,,,,50,19,1,1.642105263e+01,1.000000000e+01,1.300000000e+00,1.642030180e-01
G3_B_WIDE_3,upper_a,a_forward,offending,1.680103539e-01,,,,,,,51,19,0,1.678947368e+01,1.000000000e+01,8.000000000e-01,1.680103539e-01
G3_B_WIDE_3,upper_a,a_forward,offending,1.598321535e-01,,,,,,,51,19,1,1.678947368e+01,1.000000000e+01,1.300000000e+00,1.598321535e-01
G3_B_WIDE_3,upper_a,a_forward,offending,1.634907225e-01,,,,,,,52,19,0,1.715789474e+01,1.000000000e+01,8.000000000e-01,1.634907225e-01
G3_B_WIDE_3,upper_a,a_forward,offending,1.556308365e-01,,,,,,,52,19,1,1.715789474e+01,1.000000000e+01,1.300000000e+00,1.556308365e-01
G3_B_WIDE_3,upper_a,a_forward,offending,1.591424210e-01,,,,,,,53,19,0,1.752631579e+01,1.000000000e+01,8.000000000e-01,1.591424210e-01
G3_B_WIDE_3,upper_a,a_forward,offending,1.515971261e-01,,,,,,,53,19,1,1.752631579e+01,1.000000000e+01,1.300000000e+00,1.515971261e-01
G3_B_WIDE_3,upper_a,a_forward,offending,1.549642300e-01,,,,,,,54,19,0,1.789473684e+01,1.000000000e+01,8.000000000e-01,1.549642300e-01
G3_B_WIDE_3,upper_a,a_forward,offending,1.477282654e-01,,,,,,,54,19,1,1.789473684e+01,1.000000000e+01,1.300000000e+00,1.477282654e-01
G3_B_WIDE_3,upper_a,a_forward,offending,1.509539999e-01,,,,,,,55,19,0,1.826315789e+01,1.000000000e+01,8.000000000e-01,1.509539999e-01
G3_B_WIDE_3,upper_a,a_forward,offending,1.440208103e-01,,,,,,,55,19,1,1.826315789e+01,1.000000000e+01,1.300000000e+00,1.440208103e-01
G3_B_WIDE_3,upper_a,a_forward,offending,1.471087880e-01,,,,,,,56,19,0,1.863157895e+01,1.000000000e+01,8.000000000e-01,1.471087880e-01
G3_B_WIDE_3,upper_a,a_forward,offending,1.404707475e-01,,,,,,,56,19,1,1.863157895e+01,1.000000000e+01,1.300000000e+00,1.404707475e-01
G3_B_WIDE_3,upper_a,a_forward,offending,1.434249857e-01,,,,,,,57,19,0,1.900000000e+01,1.000000000e+01,8.000000000e-01,1.434249857e-01
G3_B_WIDE_3,upper_a,a_forward,offending,1.370736030e-01,,,,,,,57,19,1,1.900000000e+01,1.000000000e+01,1.300000000e+00,1.370736030e-01
G3_B_WIDE_3,upper_a,a_forward,offending,1.398984359e-01,,,,,,,58,19,0,1.936842105e+01,1.000000000e+01,8.000000000e-01,1.398984359e-01
G3_B_WIDE_3,upper_a,a_forward,offending,1.338245393e-01,,,,,,,58,19,1,1.936842105e+01,1.000000000e+01,1.300000000e+00,1.338245393e-01
G3_B_WIDE_3,upper_a,a_forward,offending,1.365245388e-01,,,,,,,59,19,0,1.973684211e+01,1.000000000e+01,8.000000000e-01,1.365245388e-01
G3_B_WIDE_3,upper_a,a_forward,offending,1.307184418e-01,,,,,,,59,19,1,1.973684211e+01,1.000000000e+01,1.300000000e+00,1.307184418e-01
G3_B_WIDE_3,upper_a,a_forward,offending,1.332983479e-01,,,,,,,60,19,0,2.010526316e+01,1.000000000e+01,8.000000000e-01,1.332983479e-01
G3_B_WIDE_3,upper_a,a_forward,offending,1.277499930e-01,,,,,,,60,19,1,2.010526316e+01,1.000000000e+01,1.300000000e+00,1.277499930e-01
G3_B_WIDE_3,upper_a,a_forward,offending,1.302146522e-01,,,,,,,61,19,0,2.047368421e+01,1.000000000e+01,8.000000000e-01,1.302146522e-01
G3_B_WIDE_3,upper_a,a_forward,offending,1.249137341e-01,,,,,,,61,19,1,2.047368421e+01,1.000000000e+01,1.300000000e+00,1.249137341e-01
G3_B_WIDE_3,upper_a,a_forward,offending,1.272680464e-01,,,,,,,62,19,0,2.084210526e+01,1.000000000e+01,8.000000000e-01,1.272680464e-01
G3_B_WIDE_3,upper_a,a_forward,offending,1.222041076e-01,,,,,,,62,19,1,2.084210526e+01,1.000000000e+01,1.300000000e+00,1.222041076e-01
G3_B_WIDE_3,upper_a,a_forward,offending,1.244529817e-01,,,,,,,63,19,0,2.121052632e+01,1.000000000e+01,8.000000000e-01,1.244529817e-01
G3_B_WIDE_3,upper_a,a_forward,offending,1.196154753e-01,,,,,,,63,19,1,2.121052632e+01,1.000000000e+01,1.300000000e+00,1.196154753e-01
G3_B_WIDE_3,upper_a,a_forward,offending,1.217637926e-01,,,,,,,64,19,0,2.157894737e+01,1.000000000e+01,8.000000000e-01,1.217637926e-01
G3_B_WIDE_3,upper_a,a_forward,offending,1.171420899e-01,,,,,,,64,19,1,2.157894737e+01,1.000000000e+01,1.300000000e+00,1.171420899e-01
G3_B_WIDE_3,upper_a,a_forward,offending,1.191946788e-01,,,,,,,65,19,0,2.194736842e+01,1.000000000e+01,8.000000000e-01,1.191946788e-01
G3_B_WIDE_3,upper_a,a_forward,offending,1.147779840e-01,,,,,,,65,19,1,2.194736842e+01,1.000000000e+01,1.300000000e+00,1.147779840e-01
