variant,boundary,direction,kind,max,count_above_threshold,share_above_threshold,argmax_index,argmax_physical,value_at_argmax,quantiles_q50_q90_q95_q99,b_index,a_index,z_index,b,a,z,rate
I5_A153_B100,lower_a,a_backward,raw,0.000000000e+00,0,0.000000000e+00,"(0, 0, 0)","(-2.0, 0.0, 0.8)",0.000000000e+00,NOT_APPLICABLE,,,,,,,
I5_A153_B100,lower_a,a_backward,requested,0.000000000e+00,0,0.000000000e+00,"(0, 0, 0)","(-2.0, 0.0, 0.8)",0.000000000e+00,NOT_APPLICABLE,,,,,,,
I5_A153_B100,upper_b,b_forward,raw,9.143516741e-02,8,2.614379085e-02,"(99, 152, 1)","(34.473684210526315, 10.0, 1.3)",9.143516741e-02,0.05303542614249279/0.08618842231058461/0.08881179485803423/0.09091049289599393,,,,,,,
I5_A153_B100,upper_b,b_forward,requested,2.481811687e-01,8,2.614379085e-02,"(99, 152, 1)","(34.473684210526315, 10.0, 1.3)",2.481811687e-01,0.14395329952962327/0.23394000341444393/0.24106058604323574/0.2467570521462692,,,,,,,
I5_A153_B100,lower_b,b_backward,raw,0.000000000e+00,0,0.000000000e+00,"(0, 0, 0)","(-2.0, 0.0, 0.8)",0.000000000e+00,NOT_APPLICABLE,,,,,,,
I5_A153_B100,lower_b,b_backward,requested,0.000000000e+00,0,0.000000000e+00,"(0, 0, 0)","(-2.0, 0.0, 0.8)",0.000000000e+00,NOT_APPLICABLE,,,,,,,
I5_A153_B100,upper_b,b_forward,raw_offending,3.549058227e-03,,,,,,,99,145,1,3.447368421e+01,9.539473684e+00,1.300000000e+00,3.549058227e-03
I5_A153_B100,upper_b,b_forward,raw_offending,1.775095122e-02,,,,,,,99,146,1,3.447368421e+01,9.605263158e+00,1.300000000e+00,1.775095122e-02
I5_A153_B100,upper_b,b_forward,raw_offending,3.199934125e-02,,,,,,,99,147,1,3.447368421e+01,9.671052632e+00,1.300000000e+00,3.199934125e-02
I5_A153_B100,upper_b,b_forward,raw_offending,4.614652458e-02,,,,,,,99,148,1,3.447368421e+01,9.736842105e+00,1.300000000e+00,4.614652458e-02
I5_A153_B100,upper_b,b_forward,raw_offending,5.992432771e-02,,,,,,,99,149,1,3.447368421e+01,9.802631579e+00,1.300000000e+00,5.992432771e-02
I5_A153_B100,upper_b,b_forward,raw_offending,7.283546217e-02,,,,,,,99,150,1,3.447368421e+01,9.868421053e+00,1.300000000e+00,7.283546217e-02
I5_A153_B100,upper_b,b_forward,raw_offending,8.393981727e-02,,,,,,,99,151,1,3.447368421e+01,9.934210526e+00,1.300000000e+00,8.393981727e-02
I5_A153_B100,upper_b,b_forward,raw_offending,9.143516741e-02,,,,,,,99,152,1,3.447368421e+01,1.000000000e+01,1.300000000e+00,9.143516741e-02
I5_A153_B100,upper_b,b_forward,requested_offending,9.633158044e-03,,,,,,,99,145,1,3.447368421e+01,9.539473684e+00,1.300000000e+00,9.633158044e-03
I5_A153_B100,upper_b,b_forward,requested_offending,4.818115330e-02,,,,,,,99,146,1,3.447368421e+01,9.605263158e+00,1.300000000e+00,4.818115330e-02
I5_A153_B100,upper_b,b_forward,requested_offending,8.685535481e-02,,,,,,,99,147,1,3.447368421e+01,9.671052632e+00,1.300000000e+00,8.685535481e-02
I5_A153_B100,upper_b,b_forward,requested_offending,1.252548524e-01,,,,,,,99,148,1,3.447368421e+01,9.736842105e+00,1.300000000e+00,1.252548524e-01
I5_A153_B100,upper_b,b_forward,requested_offending,1.626517466e-01,,,,,,,99,149,1,3.447368421e+01,9.802631579e+00,1.300000000e+00,1.626517466e-01
I5_A153_B100,upper_b,b_forward,requested_offending,1.976962545e-01,,,,,,,99,150,1,3.447368421e+01,9.868421053e+00,1.300000000e+00,1.976962545e-01
I5_A153_B100,upper_b,b_forward,requested_offending,2.278366469e-01,,,,,,,99,151,1,3.447368421e+01,9.934210526e+00,1.300000000e+00,2.278366469e-01
I5_A153_B100,upper_b,b_forward,requested_offending,2.481811687e-01,,,,,,,99,152,1,3.447368421e+01,1.000000000e+01,1.300000000e+00,2.481811687e-01
