r_a,r_b,L,terminal_stage,terminal_stage_label,ge_finite,K,w,Y,T,init_success,init_exception_class,init_exception_message,init_warnings,init_vb_min,hjb_reached,hjb_exception_class,hjb_exception_message,hjb_converged,hjb_iterations,hjb_statistic,hjb_value_finite,hjb_consumption_finite,hjb_labor_finite,hjb_mu_a_finite,hjb_mu_b_finite,hjb_operator_nnz,hjb_operator_data_finite,hjb_row_sum_min,hjb_row_sum_max,hjb_post_operator_nnz,hjb_post_operator_data_finite,hjb_post_row_sum_min,hjb_post_row_sum_max,mu_a_min,mu_a_max,mu_b_min,mu_b_max,hjb_warnings,kfe_reached,kfe_exception_class,kfe_exception_message,kfe_contaminated_row_index,kfe_contaminated_nnz,kfe_contaminated_data_finite,kfe_raw_finite,kfe_raw_min,kfe_raw_max,kfe_normalization_factor,kfe_normalization_valid,kfe_mass_error,kfe_warnings,agg_reached,agg_exception_class,agg_exception_message,agg_finite
0.0,-0.012499999999999997,3.0,3,HJB_EXCEPTION,1,193.67013202735785,2.8691871411460426,13.449314724122072,1.303634213515719,1,,,,-0.08357145763868497,0,ValueError,designated transfer FOCs require positive liquid derivatives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.02500000000000001,0.2,6,KFE_CONTAMINATED_ROW_SINGULAR_NONFINITE,1,12.911342135157192,2.8691871411460426,0.8966209816081382,0.061075614234381265,1,,,,0.12549547859560412,1,,,1,10,5.0820656127825714e-08,1,1,1,1,1,3500,1,-1.1102230246251565e-15,1.7763568394002505e-15,3138,1,-1.8832804700818053,1.1657341758564144e-15,-1.659177832851149,0.0,-0.6234772348302982,1.551004504894447,,0,ValueError,faithful contaminated-row solve is non-finite,295,3135,1,,,,,,,MatrixRankWarning,,,,
0.0,0.02500000000000001,0.55,6,KFE_CONTAMINATED_ROW_SINGULAR_NONFINITE,1,35.50619087168228,2.8691871411460426,2.4657076994223805,0.2117079391445485,1,,,,0.11622197617717515,1,,,1,11,1.0135316586001863e-08,1,1,1,1,1,3500,1,-6.661338147750939e-16,1.3322676295501878e-15,3138,1,-1.9223583518199543,1.1657341758564144e-15,-1.6374455639712653,0.0,-0.6121229409480897,1.5395240750861703,,0,ValueError,faithful contaminated-row solve is non-finite,295,3135,1,,,,,,,MatrixRankWarning,,,,
0.0,0.02500000000000001,1.95,6,KFE_CONTAMINATED_ROW_SINGULAR_NONFINITE,1,125.8855858177826,2.8691871411460426,8.742054570679349,0.8142372387852174,1,,,,0.08702433601248422,1,,,1,10,3.894321665143252e-08,1,1,1,1,1,3500,1,-8.881784197001252e-16,1.3322676295501878e-15,3136,1,-2.0456895767611702,1.1657341758564144e-15,-1.5623310930226548,0.0,-0.5692524079761683,1.5026048185030527,,0,ValueError,faithful contaminated-row solve is non-finite,295,3133,1,,,,,,,MatrixRankWarning,,,,
0.0,0.1,0.8999999999999999,6,KFE_CONTAMINATED_ROW_SINGULAR_NONFINITE,1,58.10103960820735,2.8691871411460426,4.034794417236622,0.2873402640547157,1,,,,0.0933673445442905,1,,,1,11,8.662983219664966e-09,1,1,1,1,1,3361,1,-1.4988010832439613e-15,1.3322676295501878e-15,3121,1,-2.6612127088134776,1.1657341758564144e-15,-2.029691480872592,0.0,-0.0712724440439283,2.2730120863881016,,0,ValueError,faithful contaminated-row solve is non-finite,295,3118,1,,,,,,,MatrixRankWarning,,,,
0.0,0.1,1.2499999999999998,6,KFE_CONTAMINATED_ROW_SINGULAR_NONFINITE,1,80.69588834473242,2.8691871411460426,5.603881135050862,0.4379725889648829,1,,,,0.08707472316667904,1,,,1,11,8.947310448093049e-09,1,1,1,1,1,3344,1,-1.4988010832439613e-15,1.3322676295501878e-15,3120,1,-2.730206636146041,1.1657341758564144e-15,-2.019352041278006,0.0,-0.05782906969007984,2.2770119674772786,,0,ValueError,faithful contaminated-row solve is non-finite,295,3117,1,,,,,,,MatrixRankWarning,,,,
0.015,-0.05,0.2,3,HJB_EXCEPTION,1,6.194894528375336,2.202629165644564,0.6883216142639261,0.11607887496933691,1,,,,-1.4221640248641498,0,ValueError,designated transfer FOCs require positive liquid derivatives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.015,-0.05,0.55,3,HJB_EXCEPTION,1,17.035959953032176,2.202629165644564,1.8928844392257973,0.23171690616567653,1,,,,-1.262301472979201,0,ValueError,designated transfer FOCs require positive liquid derivatives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.015,-0.05,0.8999999999999999,3,HJB_EXCEPTION,1,27.87702537768901,2.202629165644564,3.097447264187668,0.34735493736201606,1,,,,-1.1250171603337527,0,ValueError,designated transfer FOCs require positive liquid derivatives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.015,-0.05,1.2499999999999998,3,HJB_EXCEPTION,1,38.71809080234584,2.202629165644564,4.302010089149538,0.4629929685583556,1,,,,-1.0066540198332408,0,ValueError,designated transfer FOCs require positive liquid derivatives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.015,-0.05,1.5999999999999999,3,HJB_EXCEPTION,1,49.55915622700268,2.202629165644564,5.506572914111409,0.5786309997546952,1,,,,-0.9041994864622811,0,ValueError,designated transfer FOCs require positive liquid derivatives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
